STATION,NAME,DATE,TAVG,TMAX,TMIN
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",10/23/2021,39,45,34
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",10/24/2021,46,54,37
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",10/25/2021,42,54,32
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",10/26/2021,35,43,30
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",10/27/2021,43,56,32
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",10/28/2021,47,58,36
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",10/29/2021,49,65,37
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",10/30/2021,49,63,39
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",10/31/2021,49,64,40
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/1/2021,47,56,42
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/2/2021,45,56,36
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/3/2021,45,58,35
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/4/2021,49,65,35
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/5/2021,50,63,40
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/6/2021,48,58,41
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/7/2021,39,46,32
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/8/2021,37,49,29
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/9/2021,40,50,34
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/10/2021,39,48,33
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/11/2021,42,54,31
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/12/2021,46,62,33
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/13/2021,47,60,37
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/14/2021,49,64,37
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/15/2021,52,64,42
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/16/2021,44,53,25
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/17/2021,26,38,17
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/18/2021,34,48,20
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/19/2021,42,52,34
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/20/2021,35,46,25
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/21/2021,32,46,20
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/22/2021,35,51,21
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/23/2021,38,50,28
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/24/2021,27,37,17
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/25/2021,30,46,16
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/26/2021,38,56,24
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/27/2021,42,56,30
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/28/2021,44,60,30
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/29/2021,45,61,30
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",11/30/2021,40,55,27
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/1/2021,43,61,30
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/2/2021,44,59,33
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/3/2021,41,55,33
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/4/2021,41,57,29
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/5/2021,42,56,29
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/6/2021,37,44,27
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/7/2021,38,50,29
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/8/2021,37,46,25
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/9/2021,28,40,19
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/10/2021,18,27,12
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/11/2021,21,36,6
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/12/2021,33,45,21
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/13/2021,36,48,30
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/14/2021,32,45,22
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/15/2021,20,28,9
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/16/2021,23,30,17
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/17/2021,21,31,12
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/18/2021,19,29,9
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/19/2021,30,45,18
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/20/2021,32,44,24
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/21/2021,31,46,19
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/22/2021,35,46,26
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/23/2021,35,44,29
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/24/2021,31,37,25
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/25/2021,31,38,22
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/26/2021,22,31,18
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/27/2021,22,30,14
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/28/2021,16,23,10
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/29/2021,22,30,12
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/30/2021,27,35,23
USR0000NSPM,"SPRUCE MOUNTAIN NEVADA, NV US",12/31/2021,19,28,7
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/1/2021,20,29,12
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/2/2021,19,26,15
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/3/2021,21,26,15
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/4/2021,25,34,17
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/5/2021,24,28,17
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/6/2021,18,27,7
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/7/2021,23,31,18
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/8/2021,19,24,10
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/9/2021,17,25,9
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/10/2021,16,24,12
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/11/2021,18,27,9
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/12/2021,25,32,19
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/13/2021,28,36,17
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/14/2021,16,24,12
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/15/2021,20,33,9
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/16/2021,24,30,15
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/17/2021,24,29,17
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/18/2021,17,23,10
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/19/2021,16,22,13
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/20/2021,23,33,16
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/21/2021,24,33,19
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/22/2021,23,29,16
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/23/2021,19,26,12
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/24/2021,17,26,11
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/25/2021,16,29,8
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/26/2021,11,22,4
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/27/2021,16,22,10
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/28/2021,31,38,21
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/29/2021,35,42,28
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/30/2021,27,37,21
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",1/31/2021,23,31,13
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/1/2021,30,38,24
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/2/2021,34,42,28
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/3/2021,27,35,10
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/4/2021,15,23,9
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/5/2021,17,26,10
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/6/2021,17,27,5
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/7/2021,15,24,5
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/8/2021,15,29,5
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/9/2021,17,28,8
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/10/2021,18,31,7
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/11/2021,-1,9,-11
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/12/2021,-11,-3,-17
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/13/2021,-10,0,-18
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/14/2021,-6,6,-16
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/15/2021,10,19,-5
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/16/2021,20,29,12
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/17/2021,15,29,6
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/18/2021,11,21,6
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/19/2021,19,30,8
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/20/2021,22,35,16
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/21/2021,17,26,10
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/22/2021,25,34,15
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/23/2021,23,35,14
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/24/2021,15,31,6
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/25/2021,15,23,5
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/26/2021,17,26,11
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/27/2021,14,20,10
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",2/28/2021,14,21,9
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/1/2021,22,34,8
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/2/2021,31,40,24
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/3/2021,36,45,28
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/4/2021,38,48,29
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/5/2021,35,45,25
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/6/2021,40,48,33
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/7/2021,39,48,29
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/8/2021,44,51,39
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/9/2021,37,46,23
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/10/2021,20,30,16
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/11/2021,21,30,13
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/12/2021,26,34,18
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/13/2021,26,33,23
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/14/2021,22,25,17
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/15/2021,24,31,18
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/16/2021,23,31,19
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/17/2021,24,34,17
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/18/2021,31,39,20
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/19/2021,40,49,30
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/20/2021,42,54,27
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/21/2021,25,36,18
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/22/2021,28,40,20
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/23/2021,22,26,19
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/24/2021,22,31,10
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/25/2021,27,36,20
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/26/2021,29,47,22
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/27/2021,30,42,22
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/28/2021,38,48,25
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/29/2021,31,48,11
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/30/2021,18,29,5
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",3/31/2021,28,43,9
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/1/2021,41,56,25
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/2/2021,47,61,36
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/3/2021,50,65,36
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/4/2021,53,63,42
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/5/2021,48,63,36
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/6/2021,29,39,24
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/7/2021,36,46,26
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/8/2021,39,53,22
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/9/2021,26,33,20
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/10/2021,38,54,22
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/11/2021,26,41,18
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/12/2021,21,35,14
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/13/2021,20,29,13
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/14/2021,18,26,12
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/15/2021,20,28,17
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/16/2021,22,29,17
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/17/2021,27,38,17
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/18/2021,37,52,22
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/19/2021,15,28,5
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/20/2021,16,25,9
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/21/2021,24,38,7
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/22/2021,34,48,17
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/23/2021,31,39,24
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/24/2021,39,48,28
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/25/2021,46,56,36
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/26/2021,44,58,33
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/27/2021,35,40,32
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/28/2021,42,54,28
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/29/2021,49,63,33
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",4/30/2021,57,70,41
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/1/2021,55,65,43
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/2/2021,37,47,30
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/3/2021,32,36,28
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/4/2021,35,45,29
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/5/2021,38,50,29
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/6/2021,48,62,31
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/7/2021,59,71,48
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/8/2021,39,52,24
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/9/2021,34,47,22
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/10/2021,29,32,27
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/11/2021,33,39,27
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/12/2021,42,52,30
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/13/2021,49,63,40
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/14/2021,47,57,39
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/15/2021,47,60,38
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/16/2021,46,56,35
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/17/2021,51,61,42
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/18/2021,56,70,43
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/19/2021,53,63,41
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/20/2021,58,71,43
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/21/2021,40,48,30
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/22/2021,47,61,31
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/23/2021,46,51,36
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/24/2021,43,52,33
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/25/2021,50,62,36
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/26/2021,52,65,37
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/27/2021,49,64,33
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/28/2021,56,69,42
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/29/2021,49,59,39
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/30/2021,45,55,36
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",5/31/2021,53,66,38
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/1/2021,56,67,48
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/2/2021,59,71,44
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/3/2021,65,77,50
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/4/2021,72,86,56
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/5/2021,69,80,54
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/6/2021,67,77,57
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/7/2021,69,81,59
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/8/2021,69,80,58
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/9/2021,69,81,50
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/10/2021,68,80,43
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/11/2021,53,68,37
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/12/2021,65,80,48
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/13/2021,69,83,53
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/14/2021,77,91,65
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/15/2021,77,90,63
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/16/2021,75,87,65
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/17/2021,71,86,54
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/18/2021,68,81,52
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/19/2021,68,81,58
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/20/2021,52,64,41
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/21/2021,54,68,38
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/22/2021,69,83,51
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/23/2021,70,83,61
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/24/2021,63,77,52
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/25/2021,50,58,46
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/26/2021,49,59,46
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/27/2021,50,59,43
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/28/2021,54,64,42
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/29/2021,60,69,49
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",6/30/2021,63,73,54
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/1/2021,63,73,55
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/2/2021,69,81,58
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/3/2021,70,82,57
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/4/2021,71,82,56
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/5/2021,65,79,50
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/6/2021,61,73,49
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/7/2021,71,84,58
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/8/2021,73,84,60
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/9/2021,69,85,53
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/10/2021,62,75,45
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/11/2021,68,81,53
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/12/2021,67,76,57
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/13/2021,65,79,55
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/14/2021,58,68,49
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/15/2021,67,83,54
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/16/2021,68,82,56
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/17/2021,71,85,57
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/18/2021,74,87,60
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/19/2021,76,86,66
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/20/2021,71,83,58
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/21/2021,70,81,60
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/23/2021,71,83,61
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/24/2021,71,80,61
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/25/2021,74,86,63
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/26/2021,75,88,65
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/27/2021,78,90,67
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/28/2021,74,84,61
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/29/2021,66,76,56
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/30/2021,64,77,56
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",7/31/2021,62,72,55
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/1/2021,65,76,55
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/2/2021,67,78,52
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/3/2021,61,76,53
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/4/2021,63,78,48
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/5/2021,69,85,56
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/6/2021,63,79,52
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/7/2021,59,72,45
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/8/2021,68,81,53
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/9/2021,63,78,49
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/10/2021,64,81,45
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/11/2021,69,86,52
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/12/2021,67,77,60
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/13/2021,67,76,54
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/14/2021,72,87,58
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/15/2021,70,84,57
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/16/2021,70,84,55
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/17/2021,72,85,62
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/18/2021,63,77,48
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/19/2021,52,62,44
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/20/2021,46,61,38
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/21/2021,58,69,41
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/22/2021,58,70,47
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/23/2021,66,78,57
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/24/2021,64,81,52
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/25/2021,66,81,50
USR0000WCAS,"CASPER MOUNTAIN WYOMING, WY US",8/26/2021,64,78,55
