NAME,DATE,TAVG,TMIN,TMAX
"BUDE MISSISSIPPI, MS US",1/7/2021,47.0,47.0,47.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",1/7/2021,35.172413793103445,35.172413793103445,35.172413793103445
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",1/7/2021,33.0,33.0,33.0
"ST. MARY MONTANA, MT US",1/7/2021,32.0,32.0,32.0
"BARKHAMSTED, CT US",1/7/2021,35.172413793103445,35.172413793103445,35.172413793103445
"SPRUCE MOUNTAIN NEVADA, NV US",1/8/2021,27.0,27.0,27.0
"CASPER MOUNTAIN WYOMING, WY US",1/8/2021,19.0,19.0,19.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"BLACK KNOB WASHINGTON, WA US",1/8/2021,42.0,42.0,42.0
"FORT BRAGG NORTH CAROLINA, NC US",1/8/2021,37.0,37.0,37.0
"COLORADO BEND TEXAS, TX US",1/8/2021,37.0,37.0,37.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"SHOCK IDAHO, ID US",1/8/2021,33.0,33.0,33.0
"ELMORE VERMONT, VT US",1/8/2021,17.0,17.0,17.0
"ALLEGHENY PENNSYLVANIA, PA US",1/8/2021,24.0,24.0,24.0
"COLORADO CITY COLORADO, CO US",1/8/2021,39.0,39.0,39.0
"VALENTINE NEBRASKA, NE US",1/8/2021,30.0,30.0,30.0
"SOMERSET KENTUCKY, KY US",1/8/2021,33.0,33.0,33.0
"KIAMICHI OKLAHOMA, OK US",1/8/2021,29.0,29.0,29.0
"HAVRE DE GRACE 4.0 WNW, MD US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"UNIVERSITY OF HAWAII 713, HI US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"MCFARLAND HILL MAINE, ME US",1/8/2021,25.0,25.0,25.0
"BIG OAKS INDIANA, IN US",1/8/2021,31.0,31.0,31.0
"CONCORD 3.8 SSE, NH US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"EB FORSYTHE NEW JERSEY, NJ US",1/8/2021,31.0,31.0,31.0
"SAVRAW SOUTH CAROLINA, SC US",1/8/2021,41.0,41.0,41.0
"BUFFUMVILLE LAKE, MA US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"RINCON ARIZONA, AZ US",1/8/2021,42.0,42.0,42.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"NINIGRET RHODE ISLAND, RI US",1/8/2021,32.0,32.0,32.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"EFFIE MINNESOTA, MN US",1/8/2021,16.0,16.0,16.0
"DAWSONVILLE GEORGIA, GA US",1/8/2021,37.0,37.0,37.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"MDC CLINTON HQTRS MISSOURI, MO US",1/8/2021,32.0,32.0,32.0
"PLEASANT GROVE UTAH, UT US",1/8/2021,33.0,33.0,33.0
"SAND CREEK NORTH DAKOTA, ND US",1/8/2021,28.0,28.0,28.0
"CAMPBELL 1.4 NNW, FL US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"KISATCHIE FTS LOUISIANA, LA US",1/8/2021,43.0,43.0,43.0
"ALLISON OREGON, OR US",1/8/2021,28.0,28.0,28.0
"CALAVERAS ROAD CALIFORNIA, CA US",1/8/2021,51.0,51.0,51.0
"ALBUQUERQUE 5.0 NE, NM US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"BUDE MISSISSIPPI, MS US",1/8/2021,40.0,40.0,40.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",1/8/2021,29.0,29.0,29.0
"ST. MARY MONTANA, MT US",1/8/2021,27.0,27.0,27.0
"BARKHAMSTED, CT US",1/8/2021,32.172413793103445,32.172413793103445,32.172413793103445
"SPRUCE MOUNTAIN NEVADA, NV US",1/9/2021,26.0,26.0,26.0
"CASPER MOUNTAIN WYOMING, WY US",1/9/2021,17.0,17.0,17.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"BLACK KNOB WASHINGTON, WA US",1/9/2021,39.0,39.0,39.0
"FORT BRAGG NORTH CAROLINA, NC US",1/9/2021,38.0,38.0,38.0
"COLORADO BEND TEXAS, TX US",1/9/2021,39.0,39.0,39.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"SHOCK IDAHO, ID US",1/9/2021,31.0,31.0,31.0
"ELMORE VERMONT, VT US",1/9/2021,18.0,18.0,18.0
"ALLEGHENY PENNSYLVANIA, PA US",1/9/2021,25.0,25.0,25.0
"COLORADO CITY COLORADO, CO US",1/9/2021,25.0,25.0,25.0
"VALENTINE NEBRASKA, NE US",1/9/2021,29.0,29.0,29.0
"SOMERSET KENTUCKY, KY US",1/9/2021,30.0,30.0,30.0
"KIAMICHI OKLAHOMA, OK US",1/9/2021,30.0,30.0,30.0
"HAVRE DE GRACE 4.0 WNW, MD US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"UNIVERSITY OF HAWAII 713, HI US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"MCFARLAND HILL MAINE, ME US",1/9/2021,25.0,25.0,25.0
"BIG OAKS INDIANA, IN US",1/9/2021,27.0,27.0,27.0
"CONCORD 3.8 SSE, NH US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"EB FORSYTHE NEW JERSEY, NJ US",1/9/2021,34.0,34.0,34.0
"SAVRAW SOUTH CAROLINA, SC US",1/9/2021,40.0,40.0,40.0
"BUFFUMVILLE LAKE, MA US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"RINCON ARIZONA, AZ US",1/9/2021,34.0,34.0,34.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"NINIGRET RHODE ISLAND, RI US",1/9/2021,32.0,32.0,32.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"EFFIE MINNESOTA, MN US",1/9/2021,23.0,23.0,23.0
"DAWSONVILLE GEORGIA, GA US",1/9/2021,35.0,35.0,35.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"MDC CLINTON HQTRS MISSOURI, MO US",1/9/2021,31.0,31.0,31.0
"PLEASANT GROVE UTAH, UT US",1/9/2021,30.0,30.0,30.0
"SAND CREEK NORTH DAKOTA, ND US",1/9/2021,28.0,28.0,28.0
"CAMPBELL 1.4 NNW, FL US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"KISATCHIE FTS LOUISIANA, LA US",1/9/2021,39.0,39.0,39.0
"ALLISON OREGON, OR US",1/9/2021,23.0,23.0,23.0
"CALAVERAS ROAD CALIFORNIA, CA US",1/9/2021,50.0,50.0,50.0
"ALBUQUERQUE 5.0 NE, NM US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"BUDE MISSISSIPPI, MS US",1/9/2021,38.0,38.0,38.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",1/9/2021,23.0,23.0,23.0
"ST. MARY MONTANA, MT US",1/9/2021,29.0,29.0,29.0
"BARKHAMSTED, CT US",1/9/2021,30.620689655172413,30.620689655172413,30.620689655172413
"SPRUCE MOUNTAIN NEVADA, NV US",1/10/2021,20.0,20.0,20.0
"CASPER MOUNTAIN WYOMING, WY US",1/10/2021,16.0,16.0,16.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"BLACK KNOB WASHINGTON, WA US",1/10/2021,44.0,44.0,44.0
"FORT BRAGG NORTH CAROLINA, NC US",1/10/2021,39.0,39.0,39.0
"COLORADO BEND TEXAS, TX US",1/10/2021,34.0,34.0,34.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"SHOCK IDAHO, ID US",1/10/2021,31.0,31.0,31.0
"ELMORE VERMONT, VT US",1/10/2021,17.0,17.0,17.0
"ALLEGHENY PENNSYLVANIA, PA US",1/10/2021,26.0,26.0,26.0
"COLORADO CITY COLORADO, CO US",1/10/2021,31.0,31.0,31.0
"VALENTINE NEBRASKA, NE US",1/10/2021,30.0,30.0,30.0
"SOMERSET KENTUCKY, KY US",1/10/2021,31.0,31.0,31.0
"KIAMICHI OKLAHOMA, OK US",1/10/2021,28.0,28.0,28.0
"HAVRE DE GRACE 4.0 WNW, MD US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"UNIVERSITY OF HAWAII 713, HI US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"MCFARLAND HILL MAINE, ME US",1/10/2021,27.0,27.0,27.0
"BIG OAKS INDIANA, IN US",1/10/2021,26.0,26.0,26.0
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"EB FORSYTHE NEW JERSEY, NJ US",1/10/2021,35.0,35.0,35.0
"SAVRAW SOUTH CAROLINA, SC US",1/10/2021,40.0,40.0,40.0
"BUFFUMVILLE LAKE, MA US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"RINCON ARIZONA, AZ US",1/10/2021,28.0,28.0,28.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"NINIGRET RHODE ISLAND, RI US",1/10/2021,33.0,33.0,33.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"EFFIE MINNESOTA, MN US",1/10/2021,25.0,25.0,25.0
"DAWSONVILLE GEORGIA, GA US",1/10/2021,35.0,35.0,35.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"MDC CLINTON HQTRS MISSOURI, MO US",1/10/2021,30.0,30.0,30.0
"PLEASANT GROVE UTAH, UT US",1/10/2021,28.0,28.0,28.0
"SAND CREEK NORTH DAKOTA, ND US",1/10/2021,30.0,30.0,30.0
"CAMPBELL 1.4 NNW, FL US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"KISATCHIE FTS LOUISIANA, LA US",1/10/2021,34.0,34.0,34.0
"ALLISON OREGON, OR US",1/10/2021,29.0,29.0,29.0
"CALAVERAS ROAD CALIFORNIA, CA US",1/10/2021,50.0,50.0,50.0
"ALBUQUERQUE 5.0 NE, NM US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"BUDE MISSISSIPPI, MS US",1/10/2021,36.0,36.0,36.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",1/10/2021,31.0,31.0,31.0
"ST. MARY MONTANA, MT US",1/10/2021,33.0,33.0,33.0
"BARKHAMSTED, CT US",1/10/2021,30.93103448275862,30.93103448275862,30.93103448275862
"SPRUCE MOUNTAIN NEVADA, NV US",1/11/2021,22.0,22.0,22.0
"CASPER MOUNTAIN WYOMING, WY US",1/11/2021,18.0,18.0,18.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"BLACK KNOB WASHINGTON, WA US",1/11/2021,45.0,45.0,45.0
"FORT BRAGG NORTH CAROLINA, NC US",1/11/2021,42.0,42.0,42.0
"COLORADO BEND TEXAS, TX US",1/11/2021,34.0,34.0,34.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"SHOCK IDAHO, ID US",1/11/2021,32.0,32.0,32.0
"ELMORE VERMONT, VT US",1/11/2021,17.0,17.0,17.0
"ALLEGHENY PENNSYLVANIA, PA US",1/11/2021,28.0,28.0,28.0
"COLORADO CITY COLORADO, CO US",1/11/2021,39.0,39.0,39.0
"VALENTINE NEBRASKA, NE US",1/11/2021,34.0,34.0,34.0
"SOMERSET KENTUCKY, KY US",1/11/2021,30.0,30.0,30.0
"KIAMICHI OKLAHOMA, OK US",1/11/2021,31.0,31.0,31.0
"HAVRE DE GRACE 4.0 WNW, MD US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"UNIVERSITY OF HAWAII 713, HI US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"MCFARLAND HILL MAINE, ME US",1/11/2021,29.0,29.0,29.0
"BIG OAKS INDIANA, IN US",1/11/2021,27.0,27.0,27.0
"CONCORD 3.8 SSE, NH US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"EB FORSYTHE NEW JERSEY, NJ US",1/11/2021,35.0,35.0,35.0
"SAVRAW SOUTH CAROLINA, SC US",1/11/2021,44.0,44.0,44.0
"BUFFUMVILLE LAKE, MA US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"RINCON ARIZONA, AZ US",1/11/2021,26.0,26.0,26.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"NINIGRET RHODE ISLAND, RI US",1/11/2021,29.0,29.0,29.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"EFFIE MINNESOTA, MN US",1/11/2021,28.0,28.0,28.0
"DAWSONVILLE GEORGIA, GA US",1/11/2021,39.0,39.0,39.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"MDC CLINTON HQTRS MISSOURI, MO US",1/11/2021,35.0,35.0,35.0
"PLEASANT GROVE UTAH, UT US",1/11/2021,25.0,25.0,25.0
"SAND CREEK NORTH DAKOTA, ND US",1/11/2021,35.0,35.0,35.0
"CAMPBELL 1.4 NNW, FL US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"KISATCHIE FTS LOUISIANA, LA US",1/11/2021,33.0,33.0,33.0
"ALLISON OREGON, OR US",1/11/2021,29.0,29.0,29.0
"CALAVERAS ROAD CALIFORNIA, CA US",1/11/2021,49.0,49.0,49.0
"ALBUQUERQUE 5.0 NE, NM US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"BUDE MISSISSIPPI, MS US",1/11/2021,34.0,34.0,34.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",1/11/2021,40.0,40.0,40.0
"ST. MARY MONTANA, MT US",1/11/2021,35.0,35.0,35.0
"BARKHAMSTED, CT US",1/11/2021,32.55172413793103,32.55172413793103,32.55172413793103
"SPRUCE MOUNTAIN NEVADA, NV US",1/12/2021,31.0,31.0,31.0
"CASPER MOUNTAIN WYOMING, WY US",1/12/2021,25.0,25.0,25.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"BLACK KNOB WASHINGTON, WA US",1/12/2021,50.0,50.0,50.0
"FORT BRAGG NORTH CAROLINA, NC US",1/12/2021,45.0,45.0,45.0
"COLORADO BEND TEXAS, TX US",1/12/2021,37.0,37.0,37.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"SHOCK IDAHO, ID US",1/12/2021,35.0,35.0,35.0
"ELMORE VERMONT, VT US",1/12/2021,26.0,26.0,26.0
"ALLEGHENY PENNSYLVANIA, PA US",1/12/2021,26.0,26.0,26.0
"COLORADO CITY COLORADO, CO US",1/12/2021,44.0,44.0,44.0
"VALENTINE NEBRASKA, NE US",1/12/2021,39.0,39.0,39.0
"SOMERSET KENTUCKY, KY US",1/12/2021,29.0,29.0,29.0
"KIAMICHI OKLAHOMA, OK US",1/12/2021,37.0,37.0,37.0
"HAVRE DE GRACE 4.0 WNW, MD US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"UNIVERSITY OF HAWAII 713, HI US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"MCFARLAND HILL MAINE, ME US",1/12/2021,29.0,29.0,29.0
"BIG OAKS INDIANA, IN US",1/12/2021,28.0,28.0,28.0
"CONCORD 3.8 SSE, NH US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"EB FORSYTHE NEW JERSEY, NJ US",1/12/2021,36.0,36.0,36.0
"SAVRAW SOUTH CAROLINA, SC US",1/12/2021,45.0,45.0,45.0
"BUFFUMVILLE LAKE, MA US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"RINCON ARIZONA, AZ US",1/12/2021,34.0,34.0,34.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"NINIGRET RHODE ISLAND, RI US",1/12/2021,33.0,33.0,33.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"EFFIE MINNESOTA, MN US",1/12/2021,28.0,28.0,28.0
"DAWSONVILLE GEORGIA, GA US",1/12/2021,42.0,42.0,42.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"MDC CLINTON HQTRS MISSOURI, MO US",1/12/2021,39.0,39.0,39.0
"PLEASANT GROVE UTAH, UT US",1/12/2021,30.0,30.0,30.0
"SAND CREEK NORTH DAKOTA, ND US",1/12/2021,40.0,40.0,40.0
"CAMPBELL 1.4 NNW, FL US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"KISATCHIE FTS LOUISIANA, LA US",1/12/2021,36.0,36.0,36.0
"ALLISON OREGON, OR US",1/12/2021,36.0,36.0,36.0
"CALAVERAS ROAD CALIFORNIA, CA US",1/12/2021,53.0,53.0,53.0
"ALBUQUERQUE 5.0 NE, NM US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"BUDE MISSISSIPPI, MS US",1/12/2021,38.0,38.0,38.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",1/12/2021,47.0,47.0,47.0
"ST. MARY MONTANA, MT US",1/12/2021,40.0,40.0,40.0
"BARKHAMSTED, CT US",1/12/2021,36.48275862068966,36.48275862068966,36.48275862068966
"SPRUCE MOUNTAIN NEVADA, NV US",1/13/2021,42.0,42.0,42.0
"CASPER MOUNTAIN WYOMING, WY US",1/13/2021,28.0,28.0,28.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"BLACK KNOB WASHINGTON, WA US",1/13/2021,42.0,42.0,42.0
"FORT BRAGG NORTH CAROLINA, NC US",1/13/2021,44.0,44.0,44.0
"COLORADO BEND TEXAS, TX US",1/13/2021,49.0,49.0,49.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"SHOCK IDAHO, ID US",1/13/2021,34.0,34.0,34.0
"ELMORE VERMONT, VT US",1/13/2021,27.0,27.0,27.0
"ALLEGHENY PENNSYLVANIA, PA US",1/13/2021,30.0,30.0,30.0
"COLORADO CITY COLORADO, CO US",1/13/2021,60.0,60.0,60.0
"VALENTINE NEBRASKA, NE US",1/13/2021,45.0,45.0,45.0
"SOMERSET KENTUCKY, KY US",1/13/2021,31.0,31.0,31.0
"KIAMICHI OKLAHOMA, OK US",1/13/2021,40.0,40.0,40.0
"HAVRE DE GRACE 4.0 WNW, MD US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"UNIVERSITY OF HAWAII 713, HI US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"MCFARLAND HILL MAINE, ME US",1/13/2021,32.0,32.0,32.0
"BIG OAKS INDIANA, IN US",1/13/2021,37.0,37.0,37.0
"CONCORD 3.8 SSE, NH US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"EB FORSYTHE NEW JERSEY, NJ US",1/13/2021,37.0,37.0,37.0
"SAVRAW SOUTH CAROLINA, SC US",1/13/2021,42.0,42.0,42.0
"BUFFUMVILLE LAKE, MA US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"RINCON ARIZONA, AZ US",1/13/2021,44.0,44.0,44.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"NINIGRET RHODE ISLAND, RI US",1/13/2021,35.0,35.0,35.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"EFFIE MINNESOTA, MN US",1/13/2021,25.0,25.0,25.0
"DAWSONVILLE GEORGIA, GA US",1/13/2021,37.0,37.0,37.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"MDC CLINTON HQTRS MISSOURI, MO US",1/13/2021,43.0,43.0,43.0
"PLEASANT GROVE UTAH, UT US",1/13/2021,40.0,40.0,40.0
"SAND CREEK NORTH DAKOTA, ND US",1/13/2021,42.0,42.0,42.0
"CAMPBELL 1.4 NNW, FL US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"KISATCHIE FTS LOUISIANA, LA US",1/13/2021,45.0,45.0,45.0
"ALLISON OREGON, OR US",1/13/2021,31.0,31.0,31.0
"CALAVERAS ROAD CALIFORNIA, CA US",1/13/2021,57.0,57.0,57.0
"ALBUQUERQUE 5.0 NE, NM US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"BUDE MISSISSIPPI, MS US",1/13/2021,45.0,45.0,45.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",1/13/2021,44.0,44.0,44.0
"ST. MARY MONTANA, MT US",1/13/2021,33.0,33.0,33.0
"BARKHAMSTED, CT US",1/13/2021,39.3448275862069,39.3448275862069,39.3448275862069
"SPRUCE MOUNTAIN NEVADA, NV US",1/14/2021,34.0,34.0,34.0
"CASPER MOUNTAIN WYOMING, WY US",1/14/2021,16.0,16.0,16.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"BLACK KNOB WASHINGTON, WA US",1/14/2021,45.0,45.0,45.0
"FORT BRAGG NORTH CAROLINA, NC US",1/14/2021,44.0,44.0,44.0
"COLORADO BEND TEXAS, TX US",1/14/2021,52.0,52.0,52.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"SHOCK IDAHO, ID US",1/14/2021,31.0,31.0,31.0
"ELMORE VERMONT, VT US",1/14/2021,30.0,30.0,30.0
"ALLEGHENY PENNSYLVANIA, PA US",1/14/2021,33.0,33.0,33.0
"COLORADO CITY COLORADO, CO US",1/14/2021,36.0,36.0,36.0
"VALENTINE NEBRASKA, NE US",1/14/2021,35.0,35.0,35.0
"SOMERSET KENTUCKY, KY US",1/14/2021,41.0,41.0,41.0
"KIAMICHI OKLAHOMA, OK US",1/14/2021,43.0,43.0,43.0
"HAVRE DE GRACE 4.0 WNW, MD US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"UNIVERSITY OF HAWAII 713, HI US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"MCFARLAND HILL MAINE, ME US",1/14/2021,34.0,34.0,34.0
"BIG OAKS INDIANA, IN US",1/14/2021,40.0,40.0,40.0
"CONCORD 3.8 SSE, NH US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"EB FORSYTHE NEW JERSEY, NJ US",1/14/2021,38.0,38.0,38.0
"SAVRAW SOUTH CAROLINA, SC US",1/14/2021,43.0,43.0,43.0
"BUFFUMVILLE LAKE, MA US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"RINCON ARIZONA, AZ US",1/14/2021,48.0,48.0,48.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"NINIGRET RHODE ISLAND, RI US",1/14/2021,40.0,40.0,40.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"EFFIE MINNESOTA, MN US",1/14/2021,31.0,31.0,31.0
"DAWSONVILLE GEORGIA, GA US",1/14/2021,41.0,41.0,41.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"MDC CLINTON HQTRS MISSOURI, MO US",1/14/2021,42.0,42.0,42.0
"PLEASANT GROVE UTAH, UT US",1/14/2021,34.0,34.0,34.0
"SAND CREEK NORTH DAKOTA, ND US",1/14/2021,30.0,30.0,30.0
"CAMPBELL 1.4 NNW, FL US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"KISATCHIE FTS LOUISIANA, LA US",1/14/2021,51.0,51.0,51.0
"ALLISON OREGON, OR US",1/14/2021,30.0,30.0,30.0
"CALAVERAS ROAD CALIFORNIA, CA US",1/14/2021,58.0,58.0,58.0
"ALBUQUERQUE 5.0 NE, NM US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"BUDE MISSISSIPPI, MS US",1/14/2021,51.0,51.0,51.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",1/14/2021,38.10344827586207,38.10344827586207,38.10344827586207
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",1/14/2021,25.0,25.0,25.0
"ST. MARY MONTANA, MT US",1/14/2021,29.0,29.0,29.0
